ID,WikiProject,Talkpage id,Revision,User id,Code,Title,Message
133,WikiProject_Good_articles,4388505,468852220,1426328,REQ-OPINION,The GA stage,"\n\nOn behalf of [[WP:FOUR]] and as an active [[WP:GAC]]/[[WP:GA]] contributor, I would like to note that GA is the only stage of the [[WP:FOUR]] process without a creation summary (see [[WP:MOSTARTICLES]], [[WP:WBDYK]] and [[WP:WBFAN]]). What is the proper way to rectify this?--[[User:TonyTheTiger|TonyTheTiger]] &lt;small&gt;([[User talk:TonyTheTiger|T]]/[[Special:Contributions/TonyTheTiger|C]]/[[User:TonyTheTiger/Antonio Vernon|BIO]]/[[WP:CHICAGO]]/[[WP:FOUR]]) &lt;/small&gt; 00:15, 1 January 2012 (UTC)"
134,WikiProject_Good_articles,4388505,479752107,11185701,REQ-PEER-REVIEW,WP:GAR,"\n\nIf someone has some spare time they might want to close or comment on a few articles at [[WP:GAR]]. It is starting to pile up a bit. [[User:Aircorn|AIR&lt;font color=&quot;green&quot;&gt;\'\'\'\'\'corn\'\'\'\'\'&lt;/font&gt;]]&amp;nbsp;[[User talk:Aircorn|(talk)]] 01:59, 2 March 2012 (UTC)"
135,WikiProject_Good_articles,4388505,454357153,7894971,REQ-OPINION,GA vs. A-Class,"\n\nJust wanted to know, which &quot;class&quot; of articles is better, GA or just plain A?"
136,WikiProject_Good_articles,4388505,477483923,13680988,REQ-OPINION,[[Wikipedia:WikiProject Good articles/GAN backlog elimination drives/March 2012]],"\n\nHey everyone! The current number of pending GA nominations up for review has reached \'\'\'300\'\'\'. Would I be out my &quot;jurisdiction&quot; to coordinate a March GAN backlog drive? [[User:Lord Roem|Lord Roem]] ([[User talk:Lord Roem|talk]]) 04:41, 18 February 2012 (UTC)"
137,WikiProject_World's_Oldest_People,16665786,442926344,4017211,FYI,&quot;Milestones&quot; in super-c articles,"\n\nIn articles such as [[Besse Cooper]] the &quot;milestone&quot; \'Cooper, aged 114 years, 294 days, became one of the [[List of the verified oldest people|30 verified oldest people ever]]\' has been included. The same information is included in the lede. This not only OR but unencyclopedic. There is no &quot;30 oldest people list&quot;, the list that is being linked to is the verified oldest people which is actually a top 100 list. This sort of fanboy listcruft trivia has no place in wikpedia unless an actual top 30 list can be linked or cited. &lt;span style=&quot;background-color:red;color:lime;&quot;&gt;DerbyCountyinNZ&lt;/span&gt; &lt;sup&gt; ([[User talk:DerbyCountyinNZ|Talk]] [[Special:Contributions/DerbyCountyinNZ|Contribs]])&lt;/sup&gt; 23:31, 3 August 2011 (UTC)"
138,WikiProject_World's_Oldest_People,16665786,459347151,11851222,REQ-OPINION,Someone want to take a look at this?,"\n\nSee [[Bienvenido P. Cancero]].  Not really sure what to make of it, though it seems dubious at best to my (pretty much untrained) eye. [[User:The Blade of the Northern Lights|The Blade of the Northern Lights]]  ([[User talk:The Blade of the Northern Lights|&lt;font face=&quot;MS Mincho&quot; color=&quot;black&quot;&gt;è©±ãÅ—ãÅ_ä¸‹ãÅ•ãÅ„&lt;/font&gt;]]) 20:46, 6 November 2011 (UTC)"
139,WikiProject_World's_Oldest_People,16665786,450902142,10672811,INVITATION,WP World's Oldest People in the ''Signpost'',"\n\n&quot;WikiProject Report&quot; would like to focus on WikiProject World\'s Oldest People for a \'\'Signpost\'\' article. This is an excellent opportunity to draw attention to your efforts and attract new members to the project. Would you be willing to participate in an interview? If so, \'\'\'[[Wikipedia:Wikipedia Signpost/Newsroom/WikiProject desk/Interviews3|here are the questions for the interview]]\'\'\'. Just add your response below each question and feel free to skip any questions that you don\'t feel comfortable answering. Other editors will also have an opportunity to respond to the interview questions. If you know anyone else who would like to participate in the interview, please share this with them. Have a great day. -[[User:Mabeenot|Mabeenot]] ([[User talk:Mabeenot|talk]]) 01:36, 17 September 2011 (UTC)"
140,WikiProject_National_Register_of_Historic_Places,7484647,483851226,7516815,REQ-INFO,Discrepancies in NHL counts,"\n\nAs mentioned above, I found some discrepancies in various NHL counts.  There is one I\'ve not been able to explain: in Alaska, the [[Old Sitka Site]] is listed in Focus (#66000166) as an NHL, and is found on Alaska\'s NHL list. However it is not in NHL database search results for Sitka. \'\'[[User:Magicpiano|&lt;span style=&quot;background-color:khaki;color:firebrick;&quot;&gt;Magic&lt;/span&gt;]]\'\'[[User_talk:Magicpiano|Ã¢&#x2122;Å_piano]] 14:33, 25 March 2012 (UTC)"
141,WikiProject_National_Register_of_Historic_Places,7484647,455711592,1349228,REQ-COORD-NONART,Welcome to NRHP,"\n\nI created a project-specific welcome, {{:Template:NRHPwelcome}}. If I see new folks editing a bunch of NRHP articles (adding text or photos), I try to drop a line welcoming them and telling them about our project. I decided to make this template to have more info. It\'s really basic, so if others want to add to it or fancify it, that\'d be great. Cheers! --&lt;font color=&quot;#111111&quot;&gt;Ã¢&#x20AC;&#x2013; [[User:Ebyabe|Ebyabe]] &lt;sup&gt;[[User talk:Ebyabe|talk]]&lt;/sup&gt; - &lt;small&gt;[[Special:Contributions/Ebyabe|&lt;span style=&quot;cursor:help;&quot;&gt;\'\'Welfare State\'\'&lt;/small&gt;&lt;/span&gt;]]&lt;/font&gt; Ã¢&#x20AC;&#x2013; 16:59, 15 October 2011 (UTC)"
142,WikiProject_National_Register_of_Historic_Places,7484647,445033266,4562410,REQ-OPINION,[[Washington Navy Yard]] and related articles,"\n\nThe current article for the Washington Navy yard and the articles of many of the associate buildings are currently pretty short and some still haven\'t been created at all. I would like to recommend that we merge in (at least temporarily) the articles for Quarters A and B, [[Latrobe Gate]] and the Commandants office into the Navy yard article. I think this will not only greatly expand and improve the Navy yard article itself but will be more benficial to our readers as well having everything together. If in the future we have enough indformation to split these buildings off as their own articles then great but right now I just don\'t think the info is available to get them to any more than Start class. --[[User:Kumioko|Kumioko]] ([[User talk:Kumioko|talk]]) 20:27, 15 August 2011 (UTC)"
143,WikiProject_National_Register_of_Historic_Places,7484647,480569987,4255301,REQ-DISCUSSION,Architect template,"\n\nHi:  You might be interested to know there is a discussion at [[Wikipedia:Templates_for_discussion/Log/2012_March_2#Template:Infobox_architect]] about the architect template.--[[User:Pubdog|Pubdog]] ([[User talk:Pubdog|talk]]) 23:02, 6 March 2012 (UTC)"
144,WikiProject_Connecticut,9890240,483733750,10562597,INVITATION,Greetings from GLAM-Wiki US,"\n\n{|style=&quot;{{Divbox/style/forest}}{{border-radius|8px}}&quot;\n|-\n!colspan=2 style=&quot;font-size:200%&quot;|\'\'\'Invitation to join GLAM-Wiki US\'\'\'\n|-\n|\n[[File:GLAM logo, square, transparent.png|100px|left|tight]] \nHello! This WikiProject aligns closely with the work of the \'\'\'GLAM-Wiki initiative\'\'\' (\'\'\'G\'\'\'alleries, \'\'\'L\'\'\'ibraries, \'\'\'A\'\'\'rchives, and \'\'\'M\'\'\'useums), a global community of volunteers who assist cultural institutions with sharing resources with Wikimedia. \'\'\'[[wp:GLAM/US|GLAM-Wiki US]]\'\'\' is a new community initiative focused on organizing cultural collaborations within the United States. GLAM organizations are diverse and span numerous topics, from libraries and art museums to science centers and historic sites. We currently have a backlog of interested institutions- and we need your help!\n\n[[File:1rightarrow.png|15px]]\'\'\'Are you interested in helping with current or future GLAM projects? JoinÃ¢&#x2020;&#x2019; [[Wikipedia:GLAM/US/Connect#Online Volunteers|Online Volunteers]]\'\'\'&lt;br&gt;\n\n:We hope you\'ll join the growing GLAM-Wiki community in the US. Thank you!&lt;br&gt;\n:-[[User:LoriLee|Lori Phillips]] (&lt;small&gt;[[User talk:LoriLee|Talk]]&lt;/small&gt;), US Cultural Partnerships Coordinator\n&lt;center&gt;&lt;small&gt;\'\'For more information visitÃ¢&#x2020;&#x2019; [[WP:GLAM/US|The GLAM:US portal]] or [[Outreach:GLAM|GLAM-Wiki on Outreach]]\'\'&lt;/small&gt;&lt;/center&gt;\n|}"
145,WikiProject_Connecticut,9890240,476768474,10672811,INVITATION,WP Connecticut in the ''Signpost'',"\n\nThe WikiProject Report would like to focus on WikiProject Connecticut for a \'\'Signpost\'\' article. This is an excellent opportunity to draw attention to your efforts and attract new members to the project. Would you be willing to participate in an interview? If so, \'\'\'[[Wikipedia:Wikipedia Signpost/Newsroom/WikiProject desk/Interviews3|here are the questions for the interview]]\'\'\'. Just add your response below each question and feel free to skip any questions that you don\'t feel comfortable answering. Multiple editors will have an opportunity to respond to the interview questions, so be sure to sign your answers. If you know anyone else who would like to participate in the interview, please share this with them. Have a great day. -[[User:Mabeenot|Mabeenot]] ([[User talk:Mabeenot|talk]]) 03:10, 14 February 2012 (UTC)"
146,WikiProject_Stub_sorting,20992859,460020261,12612685,FYI,Timothy Elie Girard,"\n\nUnited States Army, SFC Retired"
147,WikiProject_Stub_sorting,20992859,480569276,15931398,REQ-OPINION,Closing stub proposals,"\n\nSorry if this is a stupid question, but I couldn\'t find an answer in any of the usual places. What are the rules/conventions on closing stub sorting discussions? How long should you wait, for speedy and for non-speedy? Is it different for proposals vs deletions vs discoveries? Should you be an admin or some other role? Is closing your own nominations frowned on, encouraged following consensus, or neither? --[[User:Qetuth|Qetuth]] ([[User talk:Qetuth|talk]]) 22:58, 6 March 2012 (UTC)"
148,WikiProject_Stub_sorting,20992859,465276811,9612106,FYI,Non-approved stub: Nuclide-stub,"\n\nSee [[template:Nuclide-stub]]. --[[User:Redrose64|&lt;span style=&quot;color:#d30000; background:#ffeeee; text-decoration:inherit&quot;&gt;Red&lt;/span&gt;rose64]] ([[User talk:Redrose64|talk]]) 12:01, 11 December 2011 (UTC)"
149,WikiProject_Stub_sorting,20992859,451009320,0,FYI,VIPUL PRATAP SINGH,"\n\n[[File:Example.jpg]]Vipul Pratap Singh was born in 24 May 1984 and is the elder child of smt.Vijay Laxmi and Shri.R.B.Atal(doctor). She spent her early childhood at the Lucknow \n\n\n\'\'\'Career\'\'\'\nHe had completed bachelor in pharmacy from &quot;UPTU&quot; Uttar pradesh jhansi.after completion of cource completed Pharma management and administration degree After completed research training in clinical trail where they learn the clinical pathological remedies.now day he is working in ORGANIC INDIA as executive scientist\n--[[Special:Contributions/223.189.100.138|223.189.100.138]] ([[User talk:223.189.100.138|talk]]) 18:29, 17 September 2011 (UTC)www.vipulhealthclub.spruz.com"
150,WikiProject_Stub_sorting,20992859,478814741,13623311,REQ-OPINION,Stub size clarification,"\n\nI\'m trying to find the source of the scope guideline of 60 articles for a stub. I realize the number has to be set somewhere, but how was 60 met, and are there exceptions? For example, [[Wikipedia:WikiProject Stub sorting]] lists {{cl|Virginia geography stubs}} in {{cl|Overpopulated stub categories}}. Virginia has 95 counties and 40 independent cities that are essentially the same as counties, thus there could be 135 stubs. Only 17 have over the 50-page deletion guideline.  That leaves 118 potential categories that are instead merged into the parent category of Virginia geography stubs.  Say each of those stubs has only 10 associated articles, that would mean 1,180 pages going into {{cl|Virginia geography stubs}}. Another example of a category desperately in need of subcats is {{cl|United States history stubs}} with 623 pages, plus subcategories for US history books, US military history, and Old West. That category has everything from colonial settlements to Cold War tactics. My interest is in working on those stubs pertaining to the American Founding. I don\'t recognize on sight every article that touches on that time period, and with 623 it\'s time-consuming to click every link.\n\n[[WP:DIFFUSE]] does not give a limit to the size of categories, leaving only the guidance on the banner, &quot;subcategories may be helpful for browsing.&quot; If we are ok with Virginia geography stubs having 800 plus articles, that\'s cool with me. {{cl|American films}} has over 24,000 pages, but it also has 21 subcategories to help navigation. Leaving 800 pages in Virginia geography stubs does not make it easy for someone who might want to expand related articles. Say an editor wants to expand articles related to {cl|Spotsylvania County, Virginia geography stubs}}, 39 page listings will get lost among 800.\n\nOne possibility is to break up the county stubs into categories for region, which is partially in place. Still {{cl|Northern Virginia geography stubs}} has only 106 pages, while {{cl|Southwest Virginia geography stubs}} has 294. Also, those counties in the regional categories Would an exception be advantageous to editors in cases where stub categories have high cumulative article count?  When a stub category has a large and wide variety of pages, there needs to a better system of identifying what those stubs really are. Cheers. [[User:Encycloshave|Encycloshave]] ([[User talk:Encycloshave|talk]]) 19:14, 25 February 2012 (UTC)"
151,WikiProject_Missing_encyclopedic_articles,2034197,468333874,363486,FYI,A Spanish dictionary from 1845...,"\n\n...with biographies of women, in 3 volumes:\n\n* Volume 1: http://books.google.es/books?id=zhxCuOr0gREC&amp;pg=PR3&amp;hl=es\n* Volume 2: http://books.google.es/books?id=VBZt5xlN4L0C&amp;printsec=frontcover&amp;hl=es&amp;source=gbs_ge_summary_r&amp;cad=0\n* Volume 3: http://books.google.es/books?id=ETgBAAAAQAAJ&amp;printsec=frontcover&amp;hl=es&amp;source=gbs_ge_summary_r&amp;cad=0\n\nRegards. [[User:Emijrp|emijrp]] ([[User talk:Emijrp|talk]]) 20:47, 29 December 2011 (UTC)"
152,WikiProject_Baseball,2585952,460689196,6314613,REQ-OPINION,Question of naming,"\n\nI recently created an article for [[Art Williams (umpire)|Art Williams]], an [[National League]] umpire from 1972 to 1977. I noticed that another [[Art Williams (baseball)|Art Williams]] was also known for baseball, as a player. Since both were known for baseball, I was wondering if the player Art Williams should be renamed. I don\'t no what it should be though as he was both an outfielder and a third baseman. Would [[Art Williams (outfielder/third baseman]] work? [[User:Penale52|Adam Penale]] ([[User talk:Penale52|talk]]) 23:03, 14 November 2011 (UTC)"
153,WikiProject_Baseball,2585952,458127573,1426328,REQ-DISCUSSION,Templates for deletion,"\n\n{{tl|AL batting title}}, {{tl|NL batting title}}, {{tl|AL home run champions}} and {{tl|NL home run champions}} are up for deletion at [[Wikipedia:Templates_for_discussion/Log/2011_October_29#MLB_batting_and_home_run_titles]]. Feel free to comment.--[[User:TonyTheTiger|TonyTheTiger]] &lt;small&gt;([[User talk:TonyTheTiger|T]]/[[Special:Contributions/TonyTheTiger|C]]/[[User:TonyTheTiger/Antonio Vernon|BIO]]/[[WP:CHICAGO]]/[[WP:FOUR]]) &lt;/small&gt; 14:13, 30 October 2011 (UTC)"
154,WikiProject_Baseball,2585952,454422844,1835211,REQ-PEER-REVIEW,"Squirrels ran onto the field at Busch Stadium, so naturally there's a Wikipedia article about it","\n\nSomeone created the [[Rally Squirrel]] article, which I don\'t believe meets any notability requirements. Please weigh in on the [[Wikipedia:Articles for deletion/Rally Squirrel|deletion nomination]]. Thanks. [[User:Y2kcrazyjoker4|Y2Kcrazyjoker4]] ([[User talk:Y2kcrazyjoker4|talk]] &amp;bull;  [[Special:Contributions/Y2kcrazyjoker4|contributions]]) 17:51, 7 October 2011 (UTC)"
155,WikiProject_Baseball,2585952,479018625,525927,REQ-OPINION,Category problem for MLB pitchers vs Nippon Professional Baseball,"\n\nThe way these categories are set up, the Japanese baseball pitcher stubs are a sub-subset of Major League Baseball pitchers. However, the Nippon league players are not in the National League or the American League. Based on this wacky setup, I added a bunch of the Nippon league players to [[:Category:Major League Baseball players from Japan]], then saw the error and corrected it by removing them.\n\n:[[:Category:Major League Baseball players by position]]\n::[[:Category: Major League Baseball pitchers]]\n:::[[:Category:Baseball pitcher stubs]]\n::::[[:Category:Dominican Republic baseball pitcher stubs]]\n::::[[:Category:Japanese baseball pitcher stubs]]\n::::[[:Category:American baseball pitcher stubs]]\n::::[[:Category:Venezuelan baseball pitcher stubs]]\n::::[[:Category:Canadian baseball pitcher stubs]]\n\n\nHowever, the articles in the Dominican, American, Venezuelan and Canadian stub categories are overwhelmingly for MLB players. Does anyone have a better scheme? [[User:Chris the speller|&lt;font color=&quot;#C30&quot;&gt;\'\'\'Chris\'\'\'&lt;/font&gt;&amp;nbsp;&lt;font color=&quot;#060&quot;&gt;\'\'\'the&amp;nbsp;speller\'\'\'&lt;/font&gt;]]&amp;nbsp;[[User talk:Chris the speller|&lt;font color=&quot;#900&quot;&gt;&lt;sup&gt;yack&lt;/sup&gt;&lt;/font&gt;]] 22:01, 26 February 2012 (UTC)"
156,WikiProject_Baseball,2585952,464780678,1008048,REQ-MONITOR,Albert Pujols,"\n\nPujols has unofficially signed with the Angels. Can someone fully protect the article until he passes a physical etc per Jose Reyes and other free agents?--[[User:Namiba|TM]] 15:38, 8 December 2011 (UTC)"
157,WikiProject_Baseball,2585952,459230877,363532,REQ-OTHER-PEOPLE,minor league free agents,"\n\nMinor league free agent list [http://www.baseballamerica.com/blog/prospects/2011/11/minor-league-free-agents-2011/] if anyone wants to take the time to update these pages. [[User:Spanneraol|Spanneraol]] ([[User talk:Spanneraol|talk]]) 01:44, 6 November 2011 (UTC)"
158,WikiProject_Baseball,2585952,452548917,819840,REQ-OPINION,Career highlights in infobox,"\n\nThis topic has been [https://secure.wikimedia.org/wikipedia/en/wiki/Wikipedia_talk:WikiProject_Baseball/Archive_26#Career_highlights_in_infobox discussed] [https://secure.wikimedia.org/wikipedia/en/wiki/Wikipedia_talk:WikiProject_Baseball/Archive_26#Infobox a couple of times] recently; given the discussion above, perhaps the time is right to discuss it again. Orsoni has previously suggested that the following career highlights be included in the infobox:\n* All-Star game appearances\n* MVP or Cy Young Awards\n* World Series or playoff MVP Awards\n* Rookie of the Year Awards\n* season home run crowns\n* season batting championships\n* season RBI championships\n* Gold Glove Awards\n* Silver Slugger Awards\n\nThe counter-argument is that this information is not required to provide a succinct summary of the player. Perhaps we can discuss if it seems reasonable for an infobox to give a very quick view if a player topped the league\'s leaderboards? Would another way of characterizing the player\'s performance be better and more concise? Or is it not necessary at all to give any indication of a player\'s performance level? [[User:Isaacl|isaacl]] ([[User talk:Isaacl|talk]]) 17:04, 26 September 2011 (UTC)"
159,WikiProject_College_football,5738279,470807178,3166830,REQ-OTHER-PEOPLE,Randy Shannon,"\n\nIf there is an admin here, you may want to auto-confirm lock the [[Randy Shannon]] article.  Vol fans are hitting it hard.  You may also want to keep an eye on [[Sal Sunseri]], as sources have rumored him to be the next DC at UT.  [[User:Bms4880|Bms4880]] ([[User talk:Bms4880|talk]]) 15:55, 11 January 2012 (UTC)"
160,WikiProject_College_football,5738279,443600671,2091156,REQ-DISCUSSION,AFD nomination of coach,"\n\nWhile the subject is not under the purview of this project, it is relevant as it concerns a college sports coach. If interested, please weigh in at [[Wikipedia:Articles for deletion/Clinton L. Riggs]]. [[User:Strikehold|Strikehold]] ([[User talk:Strikehold|talk]]) 01:20, 8 August 2011 (UTC)"
161,WikiProject_College_football,5738279,495531886,921036,INVITATION,An open invitation,"\n\nFor those of you who don\'t know, I\'m the guy responsible for about 90% of the uniform images depicted on CFB articles. Over the past few days, I\'ve come to a decision regarding the future of my work on college football uniforms for Wikipedia. Unfortunately, my work conflicts with Wikipedia\'s rules, since the rules regarding copyrights require me to compromise the quality of my work, which I\'m just not willing to do. I want to continue my work but in a way that won\'t bring me and the NFC enforcement people into conflict. It\'s likely that I\'ll be starting from scratch since my uniform template has been superseded by [[User:JohnnySeoul|JohnnySeoul]]\'s template. I\'m working on an independent website that will serve as an archive of college football uniforms, similar to the [http://www.gridironuniforms.com/homeindex.html Gridiron Uniform Database] and I\'m looking for contributors who would be willing to help out. Creating a website depicting just one year of 100+ teams\' worth of uniforms is a Herculean task for just one man. I\'ve already contacted other contributors on here who\'ve helped me with CFB uniforms and I\'d like to see if anyone else is up for participating. If you\'re up for it, please leave a message on my talk page. Thanks. --\'\'\'\'\'[[User:Kevin W.|Kevin W.]]/[[User talk:Kevin W.|Talk]]Ã¢&#x20AC;Ë˜[[User:Kevin W./College football uniforms|CFB uniforms]]/[[User talk:Kevin W./College football uniforms|Talk]]\'\'\'\'\' 22:40, 1 June 2012 (UTC)"
162,WikiProject_College_football,5738279,447261523,206485,REQ-DISCUSSION,Category:BCS conferences,"\n\nI\'ve nominated [[:Category:BCS conferences]] for an up-merge.  Please comment. Thanks [[User:Jweiss11|Jweiss11]] ([[User talk:Jweiss11|talk]]) 05:26, 29 August 2011 (UTC)"
163,WikiProject_College_football,5738279,473375338,249796,REQ-DISCUSSION,Importance assessment -- any concerns?,"\n\nI believe I\'ve addressed all questions asked and concerns raised, regarding the [[Wikipedia talk:WikiProject College football/Assessment#Matrix proposal|proposed importance assessment]]. Does anyone have any further questions or concerns about this? If no one raises an objections within a week (by February 2), I\'ll start implementing this. Thanks, [[User:Cmadler|cmadler]] ([[User talk:Cmadler|talk]]) 18:50, 26 January 2012 (UTC)"
164,WikiProject_College_football,5738279,465205815,9491027,REQ-OPINION,"Rivalry articles that are strong candidates for AfD, Part II","\n\nThanks to the perseverance of Purplebackpack, three weak, non-notable rivalry articles (Drake-Dayton, Drake-Iowa, and Northern Iowa&amp;ndash;Southern Illinois) have now been deleted.  Thanks to Ute in DC, one weak &quot;classic&quot; article (River City Showdown) has also been deleted.  Per the conversation above, we have already gotten the go-ahead from WP:CFB to submit the [[Crab Bowl Trophy]] for AfD, with the content to be merged to the parent [[Crab Bowl Classic]] article.  Pursuant to Purplebackpack\'s suggestions, I would now like to get the approval of our fellow CFB editors to submit the following CFB rivalry articles to AfD:\n\n1.  [[AT&amp;T Corps Classic]] &amp;ndash; Not a true rivalry, game only played four times by Army and Texas A&amp;M;\n\n2.  [[Gansz Trophy] &amp;ndash; Again, not a true rivalry between SMU and Navy.  Virtually no significant coverage of the &quot;rivalry&quot; itself per [[WP:GNG]] and [[WP:NSPORTS]], separate and apart from routine coverage of the individual games;\n\n3.  [[Aggie-Eagle Classic]] &amp;ndash; This may be a meaningful rivalry to the participants, but there is virtually no meaningful coverage of the rivalry itself per [[WP:GNG]] and [[WP:NSPORTS]], separate and apart from routine coverage of the individual games;\n\n4.  [[DoehlingÃ¢&#x20AC;&#x201C;Heselton Memorial Trophy]] &amp;ndash; Again, this may be a meaningful rivalry to the participants, but there is virtually no meaningful coverage of the trophy or the rivalry itself per [[WP:GNG]] and [[WP:NSPORTS]], separate and apart from routine coverage of the individual games.\n\nPlease provide your comments below with regard to each article suggested for AfD.  If there is a consensus among CFB editors that these &quot;rivalries&quot; are non-notable, we will submit them to AfD, together with the Crab Bowl Trophy for AfD, after content merge.  [[User:Dirtlawyer1|Dirtlawyer1]] ([[User talk:Dirtlawyer1|talk]]) 00:37, 11 December 2011 (UTC)"
165,WikiProject_Ireland_Collaboration,20015506,463162608,9752287,REQ-DISCUSSION,&quot;Anglo-Irish&quot; and issues around nationality,"\n\nThere is a discussion around use \'\'Anglo-Irish\'\' and a proposal for a MOS entry to do with nationality that contributors here may be interested in. Discussion is here: [[Wikipedia_talk:Manual_of_Style/Ireland-related_articles#Anglo-Irish]]. --[[User:RannphÃ¡irtÃ_ anaithnid|&lt;span style=&quot;color:black;&quot;&gt;RA&lt;/span&gt;]] ([[User talk:RannphÃ¡irtÃ_ anaithnid|talk]]) 20:15, 29 November 2011 (UTC)"
166,WikiProject_Ireland_Collaboration,20015506,459169503,0,REQ-OPINION,Joining discussion regarding Ireland.,"\n\nMay others join in the discussion regarding Ireland or is the discussion restricted to registered users with similar views? [[Special:Contributions/58.7.244.17|58.7.244.17]] ([[User talk:58.7.244.17|talk]]) 18:15, 5 November 2011 (UTC)"
167,WikiProject_Ireland_Collaboration,20015506,443165410,813262,REQ-OPINION,Northern Ireland boxers nationality issue,"\n\nRecently an issue has arisen on Northern Irish boxers. When i was removing flags per [[WP:MOSFLAG]] i noticed that the nationality parameter in the infobox stated &quot;Irish&quot; despite the fact no proof was given that any of the boxers where Irish citizens and not British citizens.\n\nThe parameter nationality does refer to citizenship, and i took a similar approach to the article ledes. [[WP:MOSBIO]] also says nationality as in citizenship and no ethnicity unless its important to the overall article.\n\nDue to the fact many Northern Irish boxers could be considered of Irish nationalist persuasion i decided it\'d be better to just leave the nationality parameter blank as it would be hard to find credible sources on a boxers nationality to state whether they are one of the other, and as press sources often sensationalise Northern Irish people as simply Irish, that is not credible or reliable proof that the boxer is an Irish citizen - GFA or not.\n\nOne editor has taken offense to the removal of Irish, so i would like to see if a concensus can be reached and agreed on this issue. \n\nI propose that due to the problems of proving a boxers actual nationality, dual-nationality, or whatever and due to the ambiguity created by the Good Friday Agreement, that to avoid arguements and future arguements over nationality that we blanket ban the nationality parameter in Northern Ireland boxer infoboxes and have &quot;British&quot; and &quot;Irish&quot; omitted from the lede with it just stating where the boxer is born or from.\n\n[[User:Mabuska|Mabuska]] &lt;sup&gt;[[User_talk:Mabuska|(talk)]]&lt;/sup&gt; 11:22, 5 August 2011 (UTC)"
168,WikiProject_Ireland_Collaboration,20015506,451232897,2909462,REQ-OPINION,#NAME?,"=\n*\'\'\'Comments\'\'\' - I\'m starting the poll that was actually agreed to as &quot;Option 5&quot; above, rather than the version above which wasn\'t even an option.  --[[User:HighKing|HighKing]] ([[User talk:HighKing|talk]]) 23:31, 18 September 2011 (UTC)"
169,WikiProject_Formula_One,6718247,470846704,15800308,REQ-OTHER-PEOPLE,When did Renault turn into Lotus,"\n\nThere is a text [[Renault F1]] about the former Renault works team and a text [[Lotus F1]] about the new team this has been converted to starting 2012. I wonder if it wouldn\'t be more correct to have the \'change\' placed in time between the 2010 and 2011 seasons.\n\n* [[Renault]] sold the team after the 2010 season, and just continued as a motor supplier, which it will still be in 2012.\n* The team used the Lotus brand already in 2011, albeit more as a sponsor mark than as a car marque.\n* The team changed its livery and nationality for the 2011 season, keeping this for 2012.\n* [[Lotus Renault]] is a \'redirect\' to Renault F1.\n\nWould this be to much work for Wikipedia to change? [[User:Formion|Formion]] ([[User talk:Formion|talk]]) 20:01, 11 January 2012 (UTC)"
170,WikiProject_Formula_One,6718247,446653115,2824367,REQ-OPINION,Chris Craft/1971 Canadian Grand Prix,"\n\nWe currently have some inconsistency regarding Chris Craft\'s result at the 1971 Canadian Grand Prix: [[Chris Craft (racing driver)]] and [[1971 Formula One season]] list his result as &quot;DNS&quot;; [[1971 Canadian Grand Prix]] and [[Brabham Grand Prix results]] say &quot;DNQ&quot;. According to the narrative in Mike Lang\'s \'\'Grand Prix!\'\' Vol 3, Craft initially failed to qualify for the GP, but following crashes for Pescarolo and Ganley in the morning warmup, would have been allowed to start the race, but couldn\'t due to engine problems. So, do we consider that a &quot;DNS&quot; or a &quot;DNQ&quot;? [[User:DH85868993|DH85868993]] ([[User talk:DH85868993|talk]]) 13:31, 25 August 2011 (UTC)"
171,WikiProject_Formula_One,6718247,474793581,613571,REQ-OPINION,Reliability of F1Fanatic.co.uk as a source,"\n\nWhat are the opinions of those here on whether [http://www.f1fanatic.co.uk/ F1Fanatic.co.uk] - &quot;The Formula 1 Blog&quot; - should be regarded as a reliable source for facts related to Formula One. It is a self-proclaimed blog site afterall, and [[WP:BLOGS]] is fairly clear about the reliability of such self-published sources. Is there an overriding reason why this one should be exempt? It is being used to support a selection of assertions in some of the articles on this season\'s F1 cars. Examples include: [[Williams FW34]], [[Caterham CT01]], [[McLaren MP4-27]] and [[Force India VJM05]], amongst other things in this project. -- [[User:DeFacto|de Facto]] ([[User Talk:DeFacto|talk]]). 15:01, 3 February 2012 (UTC)"
172,WikiProject_Formula_One,6718247,486417506,2824367,REQ-OPINION,Lotus in &quot;xxx Grand Prix&quot; articles,"\n\nAn editor has updated all the &quot;xxx Grand Prix&quot; articles (e.g. [[British Grand Prix]]) to mark &quot;Lotus&quot; (linked to [[Team Lotus]]) as a current constructor. Given our convention of considering [[Team Lotus]] and [[Lotus F1]] to be different entities, is this desirable? If not, then rather than just reverting the changes, should we consider altering the appearance of the text to discourage a recurrence, e.g. rather than just &quot;Lotus&quot;, should we change the text to &quot;Lotus (1958-94)&quot; or something like that? Or should we leave the text as &quot;Lotus&quot; but add a wikinote asking editors not to mark it as a current constructor? Or should we just keep reverting it every time it happens (I\'ve already done it a couple of times this year on individual articles). Thoughts? [[User:DH85868993|DH85868993]] ([[User talk:DH85868993|talk]]) 12:19, 9 April 2012 (UTC)"
